0.156679093838,0.400944381952,0.129790440202
0.020023047924,0.457701742649,0.063095837831
0.307457864285,0.447033584118,0.226106628776
0.103171184659,0.126075342298,0.495444059372
0.368663549423,0.294160366058,0.232261538506
0.069906398654,0.204655081034,0.461420476437
0.328777045012,0.231427952647,0.074160970747
0.434513300657,0.003231459763,0.344942957163
0.495977401733,0.291053295135,0.180421233177
0.498525470495,0.121258780360,0.138238459826
0.258906126022,0.151229977608,0.072545006871
0.288269519806,0.331385821104,0.091148577631
0.394388377666,0.244326993823,0.326013475657
0.093919508159,0.099559299648,0.382895946503
0.131702139974,0.051508285105,0.053422294557
0.315658032894,0.434008568525,0.230995953083
0.143981993198,0.413077831268,0.247032538056
0.109777688980,0.373555839062,0.199002727866
0.184066221118,0.282283753157,0.167165353894
0.013866256922,0.160824418068,0.119989320636
0.393746078014,0.496430963278,0.436584919691
0.101454153657,0.157275095582,0.244148612022
0.343959450722,0.359942227602,0.043915305287
0.023863200098,0.005076203030,0.487254172564
0.043394710869,0.084410995245,0.244858309627
0.399299889803,0.211565464735,0.452649831772
0.160161897540,0.308246850967,0.433758407831
0.374200850725,0.381887644529,0.097490571439
0.102233268321,0.479777127504,0.270320504904
0.172722131014,0.178986638784,0.359785854816
0.471638798714,0.292431741953,0.224415481091
0.133388012648,0.293171465397,0.184577435255
0.005843191873,0.268684238195,0.191630303860
0.284279942513,0.180136337876,0.359246671200
0.088528305292,0.020508352667,0.053073331714
0.419143885374,0.183800876141,0.219853356481
0.461488902569,0.408978044987,0.459936499596
0.222977966070,0.112911209464,0.452681154013
0.176656424999,0.325177103281,0.334015786648
0.024575494230,0.138113737106,0.417663425207
0.129663392901,0.013161463663,0.144946187735
0.214740857482,0.278004646301,0.448422849178
0.291431277990,0.247962310910,0.193564057350
0.114199168980,0.000046877656,0.154926657677
0.307763218880,0.031653232872,0.267083227634
0.246475651860,0.194947510958,0.127742707729
0.337150484324,0.112205348909,0.324096351862
0.030065117404,0.432451605797,0.321046710014
0.123969465494,0.046365186572,0.283917009830
0.050263274461,0.020863916725,0.479455083609
0.102442890406,0.143224120140,0.119584135711
0.080795265734,0.014806894585,0.212645068765
0.037406336516,0.269239366055,0.321982204914
0.214797392488,0.003231046721,0.119378760457
0.178313925862,0.060155674815,0.267607301474
0.252534687519,0.158587038517,0.164691999555
0.263616502285,0.234514445066,0.203578054905
0.460768282413,0.457170605659,0.243905067444
0.120242670178,0.217299550772,0.271467864513
0.170819342136,0.100276418030,0.416706025600
0.304928570986,0.138081967831,0.285364717245
0.460309416056,0.286074370146,0.133100196719
0.018555829301,0.017519783229,0.204185664654
0.003458079416,0.064341582358,0.495407998562
0.267578482628,0.405088663101,0.077937051654
0.174221888185,0.170368149877,0.268351078033
0.173372805119,0.409212619066,0.234711244702
0.180886179209,0.426423221827,0.047065783292
0.358947515488,0.094072677195,0.048531740904
0.442277848721,0.298698455095,0.114593923092
0.300274550915,0.102683223784,0.288956552744
0.028500381857,0.102434426546,0.387272685766
0.069943770766,0.490891486406,0.431407421827
0.202326402068,0.259345144033,0.161493524909
0.299006760120,0.277872979641,0.407672792673
0.264792531729,0.317547619343,0.101507447660
0.141206592321,0.429751276970,0.249267324805
0.425360560417,0.236374989152,0.153375059366
0.437666773796,0.423776507378,0.419190675020
0.404135763645,0.419659525156,0.433687448502
0.138825729489,0.452904880047,0.053647279739
0.280593097210,0.125433206558,0.158607318997
0.455476731062,0.257778406143,0.476366311312
0.383013397455,0.352948367596,0.166755408049
0.489655882120,0.028654783964,0.349712908268
0.167104437947,0.163656771183,0.429713606834
0.343497127295,0.282547026873,0.075401082635
0.296706706285,0.201066762209,0.095340818167
0.446649163961,0.164404794574,0.274335384369
